;DEPENDANTS;CHILD_TOTAL;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED;GENDER;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;AGE;AGREEMENT_RK;TARGET
474;0;2;11000.0;1;0;1;1;0;47;62177604;1
475;0;2;45000.0;1;1;1;1;1;60;62608713;0
476;0;2;8000.0;2;2;1;1;0;40;74944654;0
477;1;1;20000.0;1;0;1;1;0;27;63921686;1
478;2;2;20500.0;1;0;0;1;0;32;67337338;0
479;0;0;19000.0;1;0;1;1;0;54;62589072;0
480;2;2;10000.0;2;2;1;1;0;35;66749264;0
481;0;2;10000.0;2;2;1;1;0;49;67148714;0
482;1;1;13000.0;1;0;0;1;1;58;60104563;0
483;0;3;15000.0;1;1;0;1;0;54;61871202;0
484;1;1;9000.0;1;0;1;1;0;53;60110403;0
485;0;0;19000.0;1;1;0;1;0;32;74485624;0
486;0;2;10000.0;2;2;1;1;0;38;61448047;0
487;0;2;35000.0;1;0;0;1;0;55;62015905;0
488;0;2;15000.0;3;3;1;1;0;43;67086656;0
489;1;1;17000.0;1;1;0;1;0;27;64910767;0
490;1;1;8000.0;1;1;1;1;0;28;75285810;0
491;3;3;8000.0;1;0;0;1;0;37;60118068;0
492;2;2;3500.0;2;1;1;1;0;43;72277314;0
493;0;0;6000.0;2;1;1;1;0;39;62256089;1
494;2;1;10000.0;3;2;0;1;0;55;75290209;0
495;1;1;18000.0;1;0;1;1;0;37;72283700;0
496;1;1;9800.0;2;1;1;1;0;42;61462176;0
497;0;0;15000.0;2;1;0;1;0;47;74482673;0
498;0;1;27000.0;1;0;1;1;0;45;64377765;0
499;0;0;10000.0;2;2;1;1;0;61;61460402;0
500;1;1;15000.0;3;3;1;1;0;30;67083850;0
501;1;1;30000.0;1;0;0;1;0;38;63099552;0
502;1;1;15000.0;1;0;0;1;0;46;60094030;0
503;2;2;15000.0;1;1;0;1;0;37;63982400;0
504;6;6;12000.0;1;0;1;1;0;39;63894742;0
505;1;2;7000.0;1;0;1;1;0;45;60099939;0
506;0;0;8000.0;1;0;1;1;0;26;64888866;0
507;0;1;9000.0;2;2;1;1;0;56;66412418;0
508;0;0;7000.0;1;0;1;1;0;53;72275678;0
509;2;2;9000.0;4;2;0;1;0;51;74957537;0
510;1;1;9000.0;1;0;1;1;0;42;61238488;0
511;2;1;20000.0;1;0;0;1;0;42;64362710;0
512;1;1;7000.0;1;1;1;1;0;25;65473864;0
513;0;0;14000.0;1;0;1;1;0;48;62940098;0
514;1;1;9000.0;1;0;0;1;0;42;62799201;0
515;0;0;8000.0;1;1;1;1;0;56;74636701;0
516;0;4;24000.0;2;0;1;1;0;59;74465758;0
517;0;2;10000.0;3;2;0;1;0;52;67174948;0
518;1;1;15000.0;1;0;1;1;0;26;74838342;0
519;1;1;12000.0;2;1;1;1;0;30;74461792;0
520;2;2;12000.0;2;2;0;1;0;34;75203235;0
521;2;3;40000.0;1;1;0;1;0;40;63588591;1
522;0;2;8000.0;3;2;1;0;1;62;74552724;0
523;0;0;9500.0;2;0;1;1;0;24;73836162;0
524;0;0;9000.0;1;0;0;1;0;51;63319748;1
525;1;1;8500.0;1;0;1;1;0;42;61447237;0
526;0;3;8000.0;2;1;1;0;1;55;64595548;0
527;1;1;36000.0;1;1;0;1;0;30;65206441;0
528;0;0;10000.0;1;0;0;1;0;31;67334743;0
529;1;1;27000.0;1;0;0;1;0;35;62141358;1
530;3;3;5000.0;1;0;1;1;0;34;62990423;0
531;1;3;10000.0;1;0;1;1;0;58;64825026;0
532;0;0;15000.0;1;1;0;1;0;25;64351238;1
533;1;3;8000.0;2;1;1;1;0;50;67312796;0
534;1;1;20000.0;2;2;0;1;0;33;61919784;0
535;0;0;10000.0;1;1;1;1;0;46;62496016;0
536;0;2;6500.0;1;1;1;0;1;58;66923501;0
537;0;0;25000.0;1;0;0;1;0;28;61469712;0
538;2;2;5000.0;1;0;1;1;0;27;63095755;0
539;1;2;7000.0;2;2;0;1;0;48;66432914;0
540;0;0;10000.0;2;0;1;1;0;28;62180770;0
541;1;1;10000.0;3;3;1;1;0;28;74658840;1
542;0;0;14000.0;1;0;1;1;0;38;61156098;0
543;0;0;18000.0;1;0;0;1;0;22;62094825;0
544;0;0;15000.0;1;0;0;1;0;26;72282999;0
545;0;0;20000.0;5;5;0;1;0;28;66595337;0
546;0;0;15000.0;1;0;1;1;0;24;75004974;0
547;3;3;5000.0;1;0;1;1;0;42;60084780;0
548;0;0;15000.0;1;0;1;1;0;26;66187289;0
549;0;0;10000.0;2;2;1;1;0;49;67173832;0
550;0;1;8700.0;1;0;0;1;0;53;64371693;1
551;2;2;20000.0;1;0;0;1;0;42;64902730;0
552;0;0;9000.0;1;1;1;0;1;57;59931599;0
553;1;1;23000.0;1;0;0;1;0;35;63005413;0
554;0;0;28000.0;1;1;1;1;0;43;66705725;0
555;2;3;20000.0;1;0;1;1;0;42;63001361;0
556;0;2;9000.0;1;1;1;0;1;59;74994158;0
557;0;0;5000.0;2;2;1;1;0;32;66850803;0
558;0;0;10500.0;2;1;0;1;0;40;63812128;0
559;0;0;9000.0;1;0;1;1;0;33;62987746;0
560;2;2;12000.0;1;1;1;1;0;35;74989053;0
561;1;1;7000.0;1;0;1;1;0;25;74021700;0
562;0;3;18000.0;1;1;1;1;0;49;61968821;0
563;1;1;15000.0;3;3;1;1;0;39;66846461;0
564;0;1;9000.0;1;1;0;1;0;23;62485035;0
565;1;1;30000.0;1;1;0;1;0;33;62480222;1
566;2;2;15000.0;1;0;0;1;0;36;64442130;0
567;0;0;10000.0;1;0;0;0;1;55;75287816;0
568;0;0;6000.0;1;0;1;0;1;56;65224809;0
569;0;0;9500.0;1;0;0;1;0;33;72295847;1
570;0;2;12000.0;1;1;1;1;1;64;61130403;0
571;0;4;4800.0;2;1;1;1;0;42;61298430;0
572;0;0;24000.0;1;1;0;1;0;25;62506299;0
573;2;2;7000.0;1;0;0;1;0;39;64895229;0
574;1;1;10000.0;4;3;0;1;0;36;74994019;0
575;0;0;15000.0;1;0;0;1;0;25;62767526;0
576;2;2;7000.0;2;2;1;1;0;33;66773331;0
577;1;2;6000.0;1;1;1;1;0;49;61033976;0
578;0;0;30000.0;1;1;0;1;0;35;74946413;0
579;0;0;10000.0;1;0;0;1;0;43;66969282;0
580;1;2;15000.0;1;0;1;0;1;40;64564579;0
581;1;1;28000.0;1;1;0;1;0;32;61101544;0
582;0;2;16000.0;1;0;1;0;1;57;73825072;0
583;1;1;6000.0;3;3;1;1;0;25;74661035;0
584;1;1;12000.0;1;0;0;1;0;25;62799088;0
585;2;2;13000.0;1;0;0;1;0;38;61361904;0
586;1;1;10000.0;1;0;0;1;0;38;62027579;0
587;2;2;15000.0;1;1;0;1;0;40;63982920;0
588;0;0;45000.0;1;1;1;1;0;25;66738420;1
589;2;2;16000.0;1;0;1;1;0;44;67277822;0
590;0;0;10000.0;1;1;1;1;0;23;65405055;0
591;0;0;10000.0;1;0;1;1;0;34;59968281;0
592;0;2;12000.0;2;2;1;1;1;62;66518677;1
593;0;0;17000.0;1;0;0;1;0;23;61517702;0
594;0;2;15000.0;1;0;1;1;0;56;61369476;0
595;0;2;6000.0;1;0;1;1;0;55;60046535;0
596;1;1;6000.0;1;1;1;1;0;24;65493163;0
597;0;3;22000.0;1;1;1;0;1;63;74635857;0
598;1;1;6500.0;1;0;1;1;0;38;60392079;0
599;0;0;10000.0;1;0;0;1;0;23;60055202;0
600;0;1;15000.0;3;2;0;1;0;40;74960874;0
601;0;3;4600.0;1;0;1;1;0;54;62182666;0
602;0;2;10000.0;2;2;1;0;1;51;66532035;0
603;0;0;11000.0;3;3;1;1;0;59;66657089;0
604;1;1;15000.0;1;0;1;1;0;47;62940189;0
605;2;2;10000.0;2;2;1;1;0;40;61376845;0
606;2;2;10000.0;1;1;1;1;0;44;74987865;1
607;2;2;18000.0;1;0;0;1;0;45;60050469;0
608;0;2;5500.0;1;1;1;1;0;53;62491162;0
609;0;0;10000.0;1;0;1;1;0;31;63325996;0
610;0;3;17404.0;1;0;1;1;1;66;60444898;0
611;0;0;7000.0;1;0;1;1;0;22;66196644;0
612;1;1;9000.0;1;1;1;1;0;27;61928675;0
613;2;2;12000.0;1;0;1;1;0;39;62025848;0
614;0;0;10000.0;1;1;0;1;0;33;60038271;0
615;0;1;9000.0;1;0;1;1;0;46;60037794;0
616;0;0;13000.0;1;0;0;1;0;46;61252399;0
617;0;0;20000.0;1;1;0;1;0;23;61305615;0
618;2;2;15000.0;1;0;0;1;0;42;64469939;0
619;2;2;7500.0;1;0;0;1;0;36;61248413;0
620;0;2;20000.0;1;0;1;1;0;42;67337458;0
621;0;0;18000.0;1;1;1;1;0;36;61059153;0
622;0;0;7000.0;1;0;1;1;0;46;73826560;0
623;0;0;15000.0;1;0;0;1;0;33;61161196;0
624;0;5;10000.0;5;4;1;1;0;51;74958027;0
625;2;2;15000.0;1;1;0;1;0;38;67069547;0
626;0;0;8000.0;2;2;1;1;0;50;66518299;0
627;1;1;15000.0;1;0;0;1;0;35;62990986;1
628;1;1;8000.0;1;1;1;1;0;25;66075974;0
629;0;0;10000.0;3;2;1;1;0;51;66715520;0
630;0;0;12000.0;1;1;1;1;0;23;65490363;0
631;0;0;25000.0;2;2;0;1;0;42;67092537;0
632;1;1;10000.0;1;0;1;1;0;38;64905435;0
633;2;2;18000.0;1;0;0;1;0;51;61233787;0
634;2;2;8000.0;2;2;0;1;0;36;74982906;0
635;0;1;15500.0;1;0;1;1;0;43;63920166;0
636;2;2;8000.0;1;0;1;1;0;38;61517562;0
637;0;3;17000.0;1;0;1;1;1;57;62616125;0
638;1;1;19000.0;4;3;1;1;0;40;75024863;0
639;2;2;10000.0;2;1;1;1;0;28;64361931;1
640;2;2;5500.0;1;0;1;1;0;48;63333001;0
641;0;1;20000.0;1;0;0;1;0;33;64004071;0
642;2;2;16000.0;1;0;0;1;0;28;62168276;0
643;2;3;11000.0;1;1;1;1;0;40;59914934;0
644;2;2;8000.0;1;0;1;1;0;36;73843648;1
645;0;5;9000.0;2;2;1;1;0;60;66316628;0
646;1;1;10000.0;1;0;0;1;0;26;66888125;0
647;0;2;13000.0;1;0;1;1;0;46;60110312;0
648;0;0;15000.0;1;0;1;1;0;27;66912666;0
649;0;1;3000.0;1;1;1;0;1;51;61256447;0
650;1;1;25000.0;2;0;0;1;0;24;61108642;0
651;0;0;15000.0;1;0;1;1;1;53;74834892;0
652;1;1;8100.0;1;0;1;1;0;35;61975847;0
653;0;0;15000.0;1;0;0;1;0;24;62623145;0
654;0;0;5000.0;1;0;1;1;0;53;62778818;0
655;1;1;9500.0;1;0;1;1;0;45;62133110;0
656;1;0;26000.0;1;1;1;1;0;40;61101727;0
657;0;2;6200.0;1;1;1;1;0;53;60444860;0
658;0;1;10500.0;1;1;1;1;0;41;66528981;0
659;0;0;9000.0;2;1;1;0;1;56;64594031;0
660;0;0;100000.0;1;0;1;1;0;45;61873624;0
661;0;0;6500.0;1;1;1;1;0;33;61307446;0
662;1;1;22000.0;3;3;0;1;0;36;74835605;0
663;0;2;25000.0;1;0;0;1;0;53;64437858;0
664;0;0;14000.0;1;0;0;1;0;27;60460108;0
665;0;0;15000.0;3;3;1;1;1;58;66664155;0
666;1;3;7000.0;1;0;0;0;1;61;62018073;0
667;0;0;20000.0;1;1;1;1;0;29;64598930;0
668;0;0;30000.0;1;1;1;1;0;31;62496377;0
669;0;0;15000.0;1;0;1;0;1;61;61877542;1
670;2;2;9000.0;1;0;1;1;0;41;67430755;0
671;0;0;18000.0;2;1;0;1;0;22;62508395;1
672;0;0;17000.0;2;1;1;1;0;22;74845983;1
673;1;1;15000.0;1;0;1;1;0;23;66903506;0
674;0;1;10000.0;1;0;1;1;0;23;66191395;1
675;1;1;25000.0;1;0;0;1;0;34;63912442;0
676;0;0;7000.0;1;1;1;1;0;50;60528049;0
677;1;1;10000.0;1;1;1;1;0;33;74561729;0
678;2;2;10000.0;1;0;0;1;0;36;67430347;0
679;0;2;10000.0;1;1;1;1;0;51;67091923;0
680;1;1;13000.0;1;1;1;1;0;24;65500740;1
681;1;1;24500.0;2;1;0;1;0;33;67437598;0
682;1;1;16000.0;1;0;0;1;0;30;63595268;0
683;1;1;18000.0;1;0;1;1;0;24;66197011;0
684;1;1;9000.0;1;1;0;1;0;33;59974976;0
685;0;0;12000.0;1;0;1;1;0;29;65223234;0
686;1;1;13000.0;2;2;1;1;0;44;67147197;0
687;1;1;22000.0;1;0;1;1;0;34;61464618;0
688;1;1;7000.0;1;1;1;1;0;41;61073584;0
689;1;1;10000.0;3;2;0;1;0;33;66907806;0
690;1;1;28000.0;1;1;1;1;0;26;65570333;0
691;0;2;7000.0;1;0;1;1;0;46;60400722;0
692;1;1;10000.0;1;0;0;1;0;29;61244590;0
693;2;2;7000.0;1;0;0;1;0;30;64465985;0
694;0;0;7500.0;1;1;0;0;1;57;64551710;0
695;0;0;25000.0;3;3;0;1;0;27;67168636;0
696;2;2;8000.0;1;0;1;1;0;43;61970774;0
697;2;2;5000.0;3;3;1;1;0;35;66744929;0
698;0;0;25000.0;1;1;1;1;0;41;61297528;1
699;0;4;9000.0;4;3;1;0;1;57;60469401;0
700;0;2;9000.0;2;1;1;1;0;39;61937581;0
701;0;0;15000.0;1;1;1;1;0;23;65473723;0
702;0;0;15000.0;1;0;1;1;0;28;62372341;0
703;0;1;8000.0;3;3;0;1;0;47;66917483;0
704;1;1;15000.0;1;1;0;1;0;39;61029449;1
705;1;1;10500.0;1;1;0;1;0;53;63990770;0
706;1;1;10000.0;1;0;0;1;0;40;63917023;0
707;0;2;8000.0;1;0;1;0;1;65;60035997;0
708;2;2;12000.0;1;0;0;1;0;40;61129832;0
709;1;1;14000.0;1;1;1;1;0;39;63631920;0
710;2;2;10000.0;1;1;0;1;0;28;61931031;0
711;0;0;6000.0;1;0;1;0;1;56;62783872;0
712;1;1;15000.0;1;1;1;1;0;38;62447822;0
713;2;2;10000.0;2;1;1;1;0;42;74173635;1
714;1;1;12000.0;1;0;1;1;0;39;63330021;0
715;2;2;30000.0;1;0;0;1;0;40;67327981;0
716;1;1;4000.0;2;1;1;1;0;32;74039053;0
717;0;2;10000.0;1;1;0;1;0;44;59934534;0
718;2;2;5000.0;1;0;1;1;0;41;64374779;0
719;1;3;6700.0;1;0;1;1;0;41;62793726;0
720;1;1;9000.0;1;0;1;1;0;43;63327628;0
721;0;0;14000.0;2;1;1;1;1;61;67138645;0
722;0;0;25000.0;1;1;0;1;0;32;61844398;0
723;0;0;10000.0;1;0;1;0;1;61;63091070;0
724;0;5;5000.0;1;0;1;0;1;53;61228021;0
725;0;0;15000.0;2;2;1;1;0;23;74541781;0
726;0;0;19000.0;1;0;1;1;1;60;61309865;0
727;0;1;8000.0;1;0;1;1;1;62;62384904;0
728;0;1;10000.0;2;2;1;1;0;47;74957973;0
729;1;1;8000.0;1;1;1;1;0;33;59914507;0
730;2;2;5500.0;1;1;1;1;0;32;60466634;1
731;1;1;9000.0;1;1;1;1;0;23;66087113;0
732;0;0;18000.0;1;0;0;1;0;53;61428438;1
733;0;0;25000.0;1;1;0;1;0;28;61874190;0
734;0;0;10000.0;1;0;1;0;1;61;60377119;0
735;1;1;7500.0;2;2;0;1;0;33;66674048;0
736;0;0;15000.0;2;2;0;1;0;56;67212285;0
737;0;0;9000.0;1;0;1;0;1;61;60379039;0
738;2;2;14000.0;2;2;1;1;0;26;75017867;0
739;0;2;8000.0;1;0;1;0;1;61;62180474;0
740;1;1;17000.0;1;1;1;1;0;44;67534554;0
741;1;1;6000.0;1;0;1;1;0;26;61236226;0
742;1;1;21000.0;1;0;0;1;0;28;62381638;0
743;0;1;13500.0;1;0;1;1;1;56;60450247;0
744;1;1;18000.0;1;1;0;1;0;23;59916079;0
745;0;1;9000.0;1;0;0;1;0;51;62996576;0
746;0;3;5500.0;1;0;1;1;0;46;64567401;0
747;0;2;30000.0;1;0;1;1;0;48;61147112;1
748;0;0;11000.0;1;0;0;1;0;23;63908180;0
749;0;0;5000.0;1;0;1;1;1;60;62072888;0
750;0;0;15000.0;1;1;0;1;0;26;63625907;0
751;2;2;5000.0;1;1;1;1;0;35;64588753;0
752;1;1;4300.0;2;2;1;1;0;31;66534226;0
753;0;1;12000.0;1;0;1;1;0;45;59966600;0
754;3;3;35000.0;1;0;0;1;0;33;74830348;0
755;2;2;16000.0;2;2;1;1;0;33;61413088;0
756;1;1;20000.0;1;1;0;1;0;45;67225801;0
757;2;2;16000.0;1;0;0;1;0;40;62027335;0
758;2;2;4500.0;1;1;1;1;0;42;61079617;0
759;2;2;9000.0;4;4;1;1;0;40;66595888;0
760;0;0;11000.0;1;0;0;1;0;23;62175061;0
761;0;0;8000.0;3;3;1;1;0;49;66323534;1
762;0;2;28000.0;1;0;1;1;0;53;61235853;0
763;0;0;11000.0;1;0;1;1;0;24;73849095;0
764;1;1;5600.0;1;0;1;1;0;38;61246897;0
765;0;0;15000.0;1;0;0;1;0;25;61532341;1
766;0;0;10000.0;1;1;1;1;0;27;62589185;0
767;0;0;12000.0;1;0;0;1;0;27;63334199;0
768;1;0;16000.0;1;0;0;1;0;23;64454399;0
769;0;2;8000.0;1;1;1;0;1;60;61107757;0
770;0;2;5000.0;2;2;1;1;0;52;74190751;0
771;1;1;8500.0;2;2;1;1;0;45;75025552;0
772;0;0;15000.0;2;2;0;1;0;24;59917064;0
773;0;0;12000.0;1;0;0;1;0;32;61112226;0
774;1;1;12900.0;1;1;0;1;0;39;62503669;1
775;1;1;6500.0;2;1;0;1;0;34;61449609;0
776;0;2;8500.0;2;2;1;1;0;56;66326365;0
777;1;1;10000.0;1;0;0;1;0;41;62254295;0
778;0;1;10000.0;1;0;0;1;0;46;62606293;0
779;0;0;13000.0;1;1;1;1;1;61;61063307;0
780;1;1;10000.0;1;0;0;1;0;28;61304588;0
781;0;3;13500.0;2;1;1;1;1;59;74035002;0
782;0;0;3500.0;1;1;1;0;1;57;61028578;0
783;1;1;22000.0;1;1;0;1;0;24;62496546;1
784;0;2;30000.0;1;1;1;1;0;49;67152713;0
785;3;3;15000.0;1;0;0;1;0;32;62162918;0
786;1;5;5350.0;2;1;1;0;1;58;74036552;0
787;0;1;16000.0;1;0;1;1;0;42;62077703;0
788;2;2;6500.0;1;1;1;1;0;27;61355114;1
789;2;2;40000.0;1;1;1;1;0;38;61117426;0
790;0;0;20000.0;1;0;0;1;0;30;61448744;1
791;0;1;10000.0;1;0;1;1;0;29;64456216;0
792;1;1;13000.0;4;4;0;1;0;33;66652617;1
793;1;1;11000.0;4;3;0;1;1;34;74486834;0
794;0;3;5800.0;1;0;0;0;1;61;62997974;0
795;2;2;21000.0;1;0;0;1;0;42;61034324;1
796;0;0;10000.0;1;1;0;1;0;29;59915164;0
797;1;1;5000.0;1;1;1;1;0;27;61917877;0
798;1;1;9100.0;1;1;1;1;0;26;61371136;1
799;0;2;6000.0;4;3;1;0;1;58;74167677;0
800;1;1;5000.0;1;0;1;1;0;27;62023965;0
801;2;1;22955.0;3;2;1;1;0;44;67150174;0
802;2;2;28000.0;1;0;0;1;0;50;65200123;0
803;1;1;8000.0;3;2;1;1;0;35;74486992;1
804;0;0;10000.0;1;0;1;1;0;49;66193091;0
805;1;1;12000.0;1;0;0;1;0;24;62178270;0
806;0;0;17000.0;1;0;0;1;0;25;65225127;0
807;1;1;27000.0;1;0;1;1;0;28;74818916;1
808;1;1;35000.0;1;1;0;1;0;38;61149092;0
809;2;2;15000.0;1;0;1;1;0;42;61111207;0
810;2;2;10000.0;1;1;1;1;0;41;67092249;0
811;0;2;20000.0;1;1;0;1;1;58;61925330;0
812;0;0;10000.0;1;0;1;1;0;58;60377066;0
813;1;1;15000.0;2;1;1;1;0;29;72293950;0
814;2;2;12000.0;2;1;1;1;0;45;73847274;0
815;0;0;6000.0;1;1;1;1;0;23;65570419;0
816;1;1;5000.0;1;1;1;1;0;25;65400226;0
817;1;2;13000.0;4;4;1;1;0;40;66333790;0
818;1;2;5500.0;3;2;0;1;0;32;63757465;0
819;2;2;14000.0;1;0;1;1;0;32;62139513;0
820;0;2;14000.0;2;2;1;1;0;57;66428120;0
821;0;0;7500.0;1;1;1;1;0;23;66755359;0
822;1;1;13000.0;1;0;1;1;0;27;61529470;0
823;1;1;8000.0;1;0;1;1;0;29;62173973;0
824;0;0;10000.0;1;1;0;1;0;54;66980352;0
825;0;0;10000.0;1;0;1;1;1;53;62173562;0
826;2;2;8500.0;1;0;0;1;0;27;64456173;0
827;0;0;4000.0;1;0;1;0;1;61;61246463;0
828;1;1;12000.0;2;2;1;1;0;23;65495163;0
829;2;2;8000.0;2;2;1;1;0;41;74644232;0
830;2;2;8000.0;1;0;1;1;0;33;61843246;1
831;0;2;9500.0;1;1;1;0;1;56;67077272;0
832;0;1;4300.0;1;1;1;1;0;23;66082603;0
833;1;5;10000.0;1;1;1;0;1;54;64424125;1
834;0;0;7200.0;1;0;1;0;1;55;62610696;0
835;1;1;5000.0;1;1;0;1;0;55;62504291;0
836;0;0;8500.0;1;0;1;1;0;50;61516668;0
837;1;1;12000.0;2;2;1;1;0;29;74461210;0
838;2;5;10000.0;1;1;1;1;1;51;74997058;0
839;1;1;15000.0;1;0;1;1;0;31;61961873;0
840;1;1;20000.0;2;2;1;1;0;49;66581752;0
841;0;0;20000.0;2;2;1;1;0;31;74464739;0
842;0;2;9000.0;2;2;1;0;1;59;67022816;0
843;0;0;25000.0;2;1;0;1;0;37;67219814;1
844;1;1;30000.0;1;0;0;1;0;28;62126363;1
845;1;1;16000.0;2;2;1;1;0;39;66536317;0
846;0;0;15000.0;1;0;1;1;0;23;62601841;0
847;1;1;13000.0;1;0;1;1;0;48;64565042;0
848;1;2;11000.0;1;0;1;1;0;39;64891518;0
849;1;2;5000.0;1;1;1;1;0;49;59910150;0
850;0;3;10500.0;1;0;1;1;0;54;61150447;0
851;1;0;18600.0;2;2;0;1;0;47;65244181;0
852;0;2;20000.0;2;2;0;1;0;43;74988917;0
853;0;1;15000.0;5;4;1;1;0;44;67431370;0
854;1;1;12000.0;1;1;0;1;0;26;63980109;0
855;1;2;16000.0;1;1;1;1;0;40;67085473;0
856;1;1;9500.0;1;1;1;1;0;26;66090772;0
857;2;2;30000.0;1;0;0;1;0;26;62127947;0
858;0;0;26000.0;1;0;1;1;0;44;75074801;0
859;0;0;18000.0;1;1;1;1;0;49;61127479;0
860;0;2;30000.0;2;0;1;1;0;56;61372730;1
861;0;1;6000.0;1;1;1;1;0;45;62509041;0
862;0;0;5460.0;1;0;1;0;1;56;63592616;0
863;1;1;8000.0;1;1;1;1;0;35;61927936;1
864;1;1;10000.0;1;0;0;1;0;37;62027099;0
865;0;0;10000.0;1;1;0;1;0;24;67222258;1
866;1;1;23000.0;2;1;0;1;0;28;74465940;0
867;0;0;5600.0;1;0;1;0;1;63;60089684;0
868;1;1;12000.0;2;1;0;1;0;31;61109318;0
869;0;2;5000.0;1;0;1;1;0;51;60083324;0
870;0;1;11000.0;1;1;1;1;0;54;62608553;0
871;2;1;18500.0;1;0;0;1;0;27;60389919;0
872;0;1;12000.0;2;2;1;1;0;46;61932130;0
873;2;2;7000.0;1;1;0;1;0;43;61937715;0
874;0;0;23000.0;2;1;1;1;0;31;74830029;1
875;0;0;12000.0;1;1;1;0;1;57;66739974;0
876;0;0;15000.0;1;0;1;1;0;26;66899361;0
877;0;2;6000.0;1;0;1;0;1;52;62592308;0
878;1;2;7500.0;2;2;1;1;0;45;66831701;0
879;0;2;25000.0;2;2;0;1;0;52;72291975;0
880;1;1;35000.0;1;0;0;1;0;32;62940815;1
881;0;0;10000.0;1;1;0;1;0;27;74548431;0
882;0;0;19000.0;1;1;0;1;0;26;74840457;0
883;0;0;15000.0;1;1;1;1;0;30;62493560;0
884;1;1;15000.0;3;2;0;1;0;27;63991953;0
885;1;2;30000.0;1;0;1;1;0;46;62031957;0
886;0;0;15000.0;2;2;0;1;0;32;67171304;0
887;0;0;18000.0;1;0;0;1;0;30;67414918;0
888;0;0;16000.0;1;1;0;1;0;28;74982500;0
889;2;2;17000.0;1;1;0;1;0;40;61307497;0
890;1;1;6000.0;2;2;1;0;1;39;66582934;0
891;0;0;20000.0;1;0;1;1;0;29;64466589;0
892;0;0;9500.0;1;0;1;1;0;26;73815842;0
893;1;1;16000.0;1;1;1;1;0;28;62502762;0
894;3;2;20000.0;1;0;0;1;0;29;62243712;0
895;0;0;7500.0;1;0;1;0;1;54;61310521;0
896;0;1;16000.0;1;1;1;1;0;54;61938956;0
897;0;1;11000.0;1;0;1;1;1;56;62087502;0
898;2;2;35000.0;1;1;0;1;0;37;61375129;0
899;2;2;11000.0;5;4;1;1;0;35;67096069;0
900;1;1;10000.0;1;0;0;1;0;47;64823912;0
901;0;0;13000.0;1;0;1;1;0;31;64428510;0
902;2;2;20000.0;1;0;1;1;0;41;60084653;0
903;1;1;9000.0;3;3;1;1;0;42;66847453;0
904;0;0;10000.0;1;1;1;1;0;32;61102831;0
905;0;0;12000.0;1;1;0;1;0;47;63635277;0
906;0;1;7000.0;1;0;1;1;0;48;61291770;0
907;0;3;9000.0;1;0;1;0;1;61;73842876;0
908;0;2;12000.0;1;0;1;1;0;48;67437369;0
909;0;0;5000.0;1;1;1;1;1;60;59935139;0
910;0;0;11000.0;1;0;1;1;0;37;60445422;0
911;0;3;15000.0;3;2;0;0;1;55;67206159;0
912;2;2;15000.0;1;0;1;1;0;31;67433842;1
913;2;2;25000.0;2;2;0;1;0;29;66843175;0
914;1;1;15000.0;1;0;0;1;0;47;64569824;1
915;0;2;9000.0;1;0;1;1;0;45;66198380;0
916;0;0;16000.0;1;0;1;1;0;53;60194005;0
917;0;1;6000.0;1;1;1;1;0;51;66830974;0
918;0;2;45000.0;1;1;1;1;1;56;60035580;0
919;0;0;12000.0;1;0;0;1;0;35;64888636;1
920;0;0;20000.0;1;0;0;1;0;28;62186068;0
921;0;0;16000.0;1;0;1;1;0;49;67425502;1
922;2;2;7600.0;1;0;1;1;0;43;74032221;0
923;0;0;5000.0;1;1;0;1;0;50;74994302;0
924;1;1;15000.0;1;0;1;1;0;25;67215866;1
925;2;2;15000.0;1;0;1;1;0;44;60114932;1
926;2;2;12000.0;1;0;1;1;0;38;60054689;0
927;0;0;10000.0;1;0;0;1;0;29;61144955;0
928;1;1;20000.0;2;1;0;1;0;40;61918957;0
929;0;0;10000.0;1;1;0;1;0;24;74471680;0
930;0;1;15000.0;1;1;1;1;0;26;65414508;0
931;2;2;22000.0;1;0;0;1;0;42;60462423;0
932;0;1;13000.0;2;1;1;1;0;42;73836902;0
933;1;1;7000.0;3;2;1;1;0;30;66754122;0
934;1;1;11000.0;1;0;1;1;0;27;66912071;0
935;1;2;7500.0;1;0;0;1;0;41;63902170;1
936;1;1;7500.0;1;1;0;1;0;36;61852981;0
937;0;0;18000.0;1;1;1;1;0;27;64334102;0
938;1;1;8000.0;5;4;1;1;0;40;67222001;0
939;0;1;30000.0;1;0;1;1;0;52;60443619;0
940;1;1;15000.0;1;1;1;1;0;44;62508063;0
941;2;2;13000.0;1;0;0;1;0;55;73845037;0
942;0;2;10000.0;2;0;1;1;0;50;64548977;1
943;1;1;10000.0;1;0;0;1;0;39;61239708;1
944;2;1;15000.0;2;2;0;1;0;25;74660542;0
945;0;0;6000.0;1;0;0;1;0;44;62785275;0
946;0;0;14000.0;1;0;0;1;0;51;62371923;0
947;0;0;16000.0;1;0;1;1;0;24;67331692;0
948;1;1;24000.0;2;2;0;1;0;39;74467747;0
949;1;1;24000.0;1;1;0;1;0;31;61524375;1
950;0;0;23000.0;2;2;0;1;0;25;62949097;0
951;0;2;20000.0;1;1;0;1;0;45;74476122;0
